date,tmax,tmin,tmean,Prec,Q
#,°C,°C,°C,mm/day,m³/s
20.06.1980,16.5,9.3,12.9,3,18.8
21.06.1980,15.6,8.2,11.9,0.9,18
22.06.1980,16.6,8.4,12.5,4.6,16.9
23.06.1980,18,7.7,12.85,1,16.9
24.06.1980,16.8,7.1,11.95,5.7,16.9
25.06.1980,15.7,10.3,13,5.8,16.2
26.06.1980,18.2,7.7,12.95,7.5,19.2
27.06.1980,16.3,9.2,12.75,3.5,25.2
28.06.1980,14.6,7.8,11.2,9.6,23.4
29.06.1980,14.6,10.4,12.5,4.3,22.1
30.06.1980,17.3,10.2,13.75,0.9,31
01.07.1980,16.2,8.1,12.15,14.3,28.3
02.07.1980,15.5,10.3,12.9,11.2,32.8
03.07.1980,17.2,11.3,14.25,7.1,61.9
04.07.1980,19.6,10.1,14.85,2,73
05.07.1980,19.1,11.5,15.3,5.8,66.8
06.07.1980,20.5,9.9,15.2,3,53.2
07.07.1980,18.7,11.3,15,6.4,49
08.07.1980,18,11.8,14.9,0.5,45
09.07.1980,18.2,13.1,15.65,0.8,42.4
10.07.1980,18.4,12.7,15.55,7.7,38.1
11.07.1980,15.8,12.8,14.3,13.2,45
12.07.1980,15.4,10.6,13,7,76.6
13.07.1980,15.5,9.6,12.55,4.1,94.9
14.07.1980,17.8,8.8,13.3,4.9,88.3
15.07.1980,17.6,11.9,14.75,7.1,76.6
16.07.1980,15.9,10,12.95,0.2,84.2
17.07.1980,16.4,7.3,11.85,0.2,82.1
18.07.1980,18.4,10.8,14.6,4.6,59.7
19.07.1980,16.6,12.6,14.6,7.7,50.4
20.07.1980,18,14.2,16.1,6.8,61.2
21.07.1980,16.7,9,12.85,19.9,83.1
22.07.1980,18.7,8,13.35,0,104
23.07.1980,24.3,5.5,14.9,0,124
24.07.1980,27,8,17.5,0,121
25.07.1980,26.6,10,18.3,0,67.7
26.07.1980,27.5,13.5,20.5,0,53.2
27.07.1980,26.5,10.5,18.5,3.5,46.4
28.07.1980,26,15.6,20.8,0.6,45.7
29.07.1980,24.9,10.8,17.85,0,42.4
30.07.1980,20.8,15,17.9,0.8,35.7
31.07.1980,23.2,10.8,17,0,32.2
01.08.1980,25.5,5.9,15.7,0,28.9
02.08.1980,29.8,12.6,21.2,0,27.3
03.08.1980,27.7,15.9,21.8,4.1,25.2
04.08.1980,25.7,15.5,20.6,0,25.7
05.08.1980,23.6,13.4,18.5,0.1,23.9
06.08.1980,19.8,12.6,16.2,0,22.1
07.08.1980,25.2,9.8,17.5,0,21.2
08.08.1980,28.2,14.3,21.25,1.9,20.8
09.08.1980,19,13.1,16.05,0,20
10.08.1980,20.7,8.8,14.75,0,20
11.08.1980,24.7,11.7,18.2,6.4,18.4
12.08.1980,20.8,10,15.4,3.9,19.2
13.08.1980,20,9.1,14.55,0,20.4
14.08.1980,23.3,8.5,15.9,0,19.2
15.08.1980,27.5,10.5,19,0,18
16.08.1980,28.5,12.4,20.45,0.4,16.5
17.08.1980,26.1,14.2,20.15,1.4,16.2
18.08.1980,26.1,12.5,19.3,2.7,15.9
19.08.1980,19.9,13.8,16.85,3.9,18.4
20.08.1980,21.8,13.7,17.75,0.1,17.6
21.08.1980,20.4,14,17.2,2.6,17.2
22.08.1980,14.7,10.8,12.75,3.6,16.2
23.08.1980,13.2,9.9,11.55,0.8,15.9
24.08.1980,14.2,8.3,11.25,1.7,15.9
25.08.1980,17.2,5.7,11.45,0,15.6
26.08.1980,22.3,3.4,12.85,0,14.9
27.08.1980,26,5.6,15.8,0,14.6
28.08.1980,23.8,10.1,16.95,0.1,14.2
29.08.1980,24.4,14.6,19.5,7.2,13.9
30.08.1980,21.1,13.3,17.2,8.1,15.6
31.08.1980,17.8,13.3,15.55,4.1,16.9
01.09.1980,17.9,10.1,14,0.9,18
02.09.1980,20.8,5.5,13.15,0,16.5
03.09.1980,23.6,3.3,13.45,0,15.9
04.09.1980,25.2,7.5,16.35,0,12.7
05.09.1980,22.9,13.4,18.15,3.9,13.6
06.09.1980,17.4,11.2,14.3,1.9,14.2
07.09.1980,23.2,7.7,15.45,0,14.2
08.09.1980,25,7.9,16.45,11.6,13.6
09.09.1980,16.6,11.4,14,4.4,15.9
10.09.1980,15,9.5,12.25,4.2,18.4
11.09.1980,16.7,12.4,14.55,2.8,18.4
12.09.1980,19.6,13,16.3,5.6,18.4
13.09.1980,16.1,11.7,13.9,3.9,16.5
14.09.1980,16.2,11.7,13.95,1.9,20.8
15.09.1980,17,12.1,14.55,0.1,20.8
16.09.1980,21.6,9.5,15.55,0,18.4
17.09.1980,19.3,9.5,14.4,2.5,15.9
18.09.1980,21.3,10.2,15.75,0,14.9
19.09.1980,24.7,7.4,16.05,0,14.6
20.09.1980,27.1,11.8,19.45,0,13.6
21.09.1980,25.6,11.3,18.45,0,13.3
22.09.1980,25.1,14.2,19.65,0,13
23.09.1980,17.2,12.9,15.05,4.8,13
24.09.1980,22.7,13.6,18.15,2.1,13.3
25.09.1980,15.1,12.2,13.65,3,14.6
26.09.1980,18.4,7.8,13.1,0,13.6
27.09.1980,19.5,5.4,12.45,0,13.6
28.09.1980,20.6,6.4,13.5,0,13
29.09.1980,19.8,6.6,13.2,0,13.6
30.09.1980,17.6,9,13.3,0.1,12.4
01.10.1980,16.2,5.7,10.95,1.6,12
02.10.1980,14.3,8.8,11.55,0,12
03.10.1980,15.3,5,10.15,0,10.5
04.10.1980,15.4,1.1,8.25,0.1,12
05.10.1980,14.2,5.1,9.65,0.1,12
06.10.1980,12.5,3.6,8.05,3.8,12
07.10.1980,14.8,10,12.4,19.8,13.3
08.10.1980,12.2,7.3,9.75,0.8,24.4
09.10.1980,10,4.9,7.45,1,25.7
10.10.1980,9.1,1.4,5.25,0,18
11.10.1980,9.1,0.5,4.8,0.4,16.5
12.10.1980,9.8,2.7,6.25,0.1,14.6
13.10.1980,7.9,3,5.45,0.5,14.6
14.10.1980,10.7,3.7,7.2,0.1,13.6
15.10.1980,11.8,1.5,6.65,0.1,13.9
16.10.1980,12,2.9,7.45,1.7,13.3
17.10.1980,14.4,8.8,11.6,4.1,13.3
18.10.1980,10.9,7.9,9.4,0.4,13.9
19.10.1980,9.8,2.9,6.35,2.1,14.9
20.10.1980,10.2,1.2,5.7,0,13.9
21.10.1980,12.4,1.2,6.8,0.1,13.3
22.10.1980,14,2.9,8.45,0.2,12.7
23.10.1980,11.8,5.1,8.45,5.4,13
24.10.1980,11.4,9.3,10.35,4.3,12.7
25.10.1980,10.5,4.8,7.65,0.5,15.6
26.10.1980,9.8,0.6,5.2,0.1,21.2
27.10.1980,13.2,5,9.1,0.8,17.2
28.10.1980,18.7,11.1,14.9,0.8,15.6
29.10.1980,15.4,9.4,12.4,1.8,14.9
30.10.1980,9.7,3.4,6.55,0,15.2
31.10.1980,7.8,-0.6,3.6,0,15.2
01.11.1980,5.7,-1.4,2.15,0,13.9
02.11.1980,0.7,-4.4,-1.85,0,13.6
03.11.1980,-1.8,-3.4,-2.6,0.1,13.3
04.11.1980,-1.6,-4.7,-3.15,0.1,12.7
05.11.1980,-0.9,-3.8,-2.35,0.2,12.7
06.11.1980,0.2,-1.9,-0.85,8.5,12
07.11.1980,1.5,-1.2,0.15,1.1,12.4
08.11.1980,2.2,-1.9,0.15,0.3,12.7
09.11.1980,0.9,-4.2,-1.65,0,12.7
10.11.1980,0.7,-2,-0.65,0.1,12.7
11.11.1980,2.2,-2.7,-0.25,0.6,12.7
12.11.1980,3.6,0.6,2.1,0.2,12.7
13.11.1980,5.2,0.6,2.9,0,12.7
14.11.1980,5.8,3.1,4.45,2.5,13.3
15.11.1980,10.2,2.9,6.55,8.4,13.6
16.11.1980,12.7,10,11.35,5.6,17.2
17.11.1980,13.4,11.3,12.35,4.8,28.9
18.11.1980,12.7,6.9,9.8,1,36.3
19.11.1980,8.5,4.7,6.6,2.4,32.2
20.11.1980,12.6,4.4,8.5,0,26.2
21.11.1980,12.9,4.6,8.75,0,22.6
22.11.1980,12.1,10.4,11.25,0,20.8
23.11.1980,13.4,11.1,12.25,0,18.4
24.11.1980,12.9,9.2,11.05,0,17.2
25.11.1980,9.4,5.8,7.6,9.7,16.9
26.11.1980,6.2,0.1,3.15,0.4,19.6
27.11.1980,3.2,-4.9,-0.85,1.1,23
28.11.1980,2.7,-0.8,0.95,4.9,20.8
29.11.1980,1.4,-0.6,0.4,3.9,19.6
30.11.1980,0.6,-1.9,-0.65,0.9,19.2
01.12.1980,0.8,-7.9,-3.55,0.3,17.7
02.12.1980,-3.8,-8.1,-5.95,3,16.9
03.12.1980,0.1,-5.6,-2.75,2.3,15.9
04.12.1980,0.6,-6.6,-3,3.1,16.6
05.12.1980,1.3,-10.6,-4.65,8.4,16
06.12.1980,2.1,-6.6,-2.25,1.6,17.3
07.12.1980,-3.4,-12.6,-8,0.1,19.3
08.12.1980,-4.2,-12,-8.1,0.1,16.9
09.12.1980,-0.3,-5.1,-2.7,0,16.8
10.12.1980,1.4,-2.7,-0.65,0,17.1
11.12.1980,4.4,1,2.7,1,15.6
12.12.1980,4.7,2.6,3.65,0.3,18.3
13.12.1980,7.3,2,4.65,9.5,23
14.12.1980,10.3,6,8.15,8.7,45.2
15.12.1980,11.6,5.3,8.45,2.1,94.4
16.12.1980,5.8,-0.4,2.7,0.1,113
17.12.1980,4.9,-1.7,1.6,0.8,116
18.12.1980,1.2,-1.2,0,5.1,59.6
19.12.1980,1.7,-2.1,-0.2,0,45
20.12.1980,2.4,-4.8,-1.2,3.2,39.7
21.12.1980,4.7,2,3.35,1,37.6
22.12.1980,5.7,1,3.35,1.7,42.5
23.12.1980,9.9,3.2,6.55,1.6,39.8
24.12.1980,10.7,7.7,9.2,0.5,41.4
25.12.1980,10.2,5.6,7.9,2.8,50.4
26.12.1980,5.9,1.5,3.7,1.7,43.9
27.12.1980,2.8,-0.8,1,0.3,44.5
28.12.1980,2.2,-4.4,-1.1,0,37.1
29.12.1980,2.8,-1.8,0.5,0.3,31.7
30.12.1980,5,2.1,3.55,0.6,28.4
31.12.1980,5.4,3.3,4.35,3.1,27.4
01.01.1981,5.3,0.3,2.8,3.6,28.5
02.01.1981,5.2,1.4,3.3,8.2,28.9
03.01.1981,8.5,4,6.25,11.1,38.9
04.01.1981,5.3,0.1,2.7,3,85.2
05.01.1981,2.8,-0.6,1.1,3.4,124
06.01.1981,0.8,-2.1,-0.65,1.2,83.1
07.01.1981,-1.3,-10.3,-5.8,1.3,52.9
08.01.1981,-4.4,-16.1,-10.25,0.2,43.4
09.01.1981,-0.4,-4.6,-2.5,2.3,37.8
10.01.1981,0.7,-0.9,-0.1,2,36
11.01.1981,0.7,-9.2,-4.25,0.1,33.9
12.01.1981,-1.2,-7.8,-4.5,3.3,30.7
13.01.1981,1,-5.3,-2.15,0.3,28.4
14.01.1981,0.7,-5,-2.15,10.8,27.3
15.01.1981,1.9,-0.2,0.85,3.6,26.9
16.01.1981,0.7,-3.2,-1.25,6.1,25.2
17.01.1981,4.7,-2.1,1.3,2.7,26.3
18.01.1981,2.3,-0.9,0.7,2.3,28.4
19.01.1981,2.7,-1,0.85,5.1,29
20.01.1981,1.6,-1.6,0,0.5,30.9
21.01.1981,-1,-7,-4,0.1,28.2
22.01.1981,0,-11,-5.5,0,25.5
23.01.1981,-1.5,-11.6,-6.55,0,22.9
24.01.1981,3.5,-2.1,0.7,0.3,21.4
25.01.1981,2.6,-1.2,0.7,1.3,20.8
26.01.1981,3.4,-4.9,-0.75,0.2,21.3
27.01.1981,-0.4,-8.3,-4.35,0,20.3
28.01.1981,1.7,-1,0.35,0,19.2
29.01.1981,1,-5.8,-2.4,0,18.6
30.01.1981,3.2,-10,-3.4,0,18.3
31.01.1981,2.5,-8.6,-3.05,0,17.5
01.02.1981,3.7,-10.5,-3.4,0,17.4
02.02.1981,6.3,-9.3,-1.5,0.1,17.3
03.02.1981,5.2,-1,2.1,5.4,17.2
04.02.1981,3.7,1.5,2.6,3.6,19.6
05.02.1981,2.7,0,1.35,2.2,24.1
06.02.1981,5.2,-0.5,2.35,1.6,22.8
07.02.1981,8.5,4.8,6.65,0.6,33.2
08.02.1981,8.5,6.6,7.55,0.5,95.5
09.02.1981,8.7,5.9,7.3,0.4,130
10.02.1981,6.2,1,3.6,1.9,151
11.02.1981,2.2,-3,-0.4,2.2,132
12.02.1981,1.7,-5.9,-2.1,1.1,88.1
13.02.1981,-0.2,-8.6,-4.4,0,62.1
14.02.1981,1,-11.1,-5.05,0,51.8
15.02.1981,0.6,-9,-4.2,0,44.8
16.02.1981,1.7,-10.1,-4.2,0,40.2
17.02.1981,3.5,-3.2,0.15,0.5,35.4
18.02.1981,1.5,-5.2,-1.85,1.5,34.1
19.02.1981,0,-3.2,-1.6,0.5,31.8
20.02.1981,-1,-5.4,-3.2,0.6,29.6
21.02.1981,-1.3,-11.4,-6.35,0.1,27.7
22.02.1981,1.2,-10.2,-4.5,0,26.6
23.02.1981,-0.2,-11,-5.6,0,25.1
24.02.1981,1.4,-4,-1.3,0,24.2
25.02.1981,2.2,-1.6,0.3,0,23.2
26.02.1981,4.7,-3,0.85,0,22.4
27.02.1981,5.5,-8.1,-1.3,0,21.8
28.02.1981,4.8,-6.5,-0.85,3.2,20.7
01.03.1981,5.6,0.2,2.9,1.4,20.9
02.03.1981,7.8,1.1,4.45,2.8,22.5
03.03.1981,3.9,1.1,2.5,2.3,25.5
04.03.1981,2.8,-0.8,1,0.2,39.9
05.03.1981,2.2,-1.8,0.2,0.4,34.6
06.03.1981,6,-3.5,1.25,1.1,27.7
07.03.1981,12.7,5.8,9.25,3.1,26.5
08.03.1981,12.4,10.9,11.65,5.8,41.6
09.03.1981,13.6,11,12.3,14.3,78.9
10.03.1981,12.9,9,10.95,12.1,122
11.03.1981,17.2,12.7,14.95,3.5,151
12.03.1981,14.7,8.2,11.45,0.8,197
13.03.1981,12.1,7.3,9.7,2.3,163
14.03.1981,9.2,5.7,7.45,3.4,102
15.03.1981,11.2,1.2,6.2,1,86.4
16.03.1981,8.8,-0.7,4.05,5.8,74
17.03.1981,5.6,-0.3,2.65,1.7,72.8
18.03.1981,5.7,1.1,3.4,0,66.1
19.03.1981,8.9,2.6,5.75,0,56.1
20.03.1981,12.5,4.2,8.35,0,50
21.03.1981,16.4,0.4,8.4,0,45.8
22.03.1981,18,7.4,12.7,1.2,42.5
23.03.1981,10.8,2.1,6.45,12.9,39.5
24.03.1981,14.6,10.3,12.45,2.3,44.9
25.03.1981,18.7,10.4,14.55,7.2,68.7
26.03.1981,15.2,7.6,11.4,9.2,58.7
27.03.1981,15.6,3.1,9.35,0,85.2
28.03.1981,17.2,0.9,9.05,0,77.3
29.03.1981,15.2,4.7,9.95,0,57.2
30.03.1981,17.5,3.4,10.45,0,50.3
31.03.1981,17.8,7.6,12.7,0,45.8
01.04.1981,19.7,9.1,14.4,0,42.4
02.04.1981,17,9.3,13.15,0,39.4
03.04.1981,18.5,6.4,12.45,0,36.2
04.04.1981,9.8,5.8,7.8,0.8,33.8
05.04.1981,8,4.2,6.1,0.5,32
06.04.1981,12.5,1.8,7.15,0,30.1
07.04.1981,20.8,1.4,11.1,0.2,28.4
08.04.1981,14.2,6.5,10.35,2.8,28.6
09.04.1981,18.1,3.3,10.7,0,27.4
10.04.1981,21.4,1,11.2,0,25.7
11.04.1981,21.7,3.5,12.6,0,24.7
12.04.1981,22.4,6.4,14.4,0.1,23.5
13.04.1981,18.2,9,13.6,0,23.1
14.04.1981,19.1,3.7,11.4,0,22.6
15.04.1981,20.7,0.2,10.45,0,22
16.04.1981,14.8,1.6,8.2,0,21.5
17.04.1981,8.8,-1.1,3.85,0,21
18.04.1981,9.6,-4.4,2.6,1.4,20.6
19.04.1981,5.6,0.9,3.25,4.7,21.3
20.04.1981,10.5,0.9,5.7,0,21.7
21.04.1981,7.6,-3.4,2.1,0,20.7
22.04.1981,8,2.5,5.25,1.1,20.2
23.04.1981,5.7,-1.7,2,1.4,19.8
24.04.1981,10.3,-5,2.65,0,19.6
25.04.1981,15,1.5,8.25,0,19.3
26.04.1981,17.7,4.9,11.3,0,19
27.04.1981,13.1,5.4,9.25,30.4,19.7
28.04.1981,9.6,1.4,5.5,3.2,35.9
29.04.1981,8.6,4.1,6.35,2.1,35.2
30.04.1981,11.7,7.8,9.75,12.4,27.8
01.05.1981,9.6,3.4,6.5,2.7,38.5
02.05.1981,9.7,-0.1,4.8,0.3,48.7
03.05.1981,8.8,-0.6,4.1,0.1,38
04.05.1981,8.8,1.4,5.1,1.6,31.4
05.05.1981,11.6,4.1,7.85,1.3,28.6
06.05.1981,9.6,-0.3,4.65,2.2,27.8
07.05.1981,19.8,7,13.4,0,26.9
08.05.1981,20.8,7.5,14.15,0,25.5
09.05.1981,24.6,6.2,15.4,0,24.2
10.05.1981,26.6,7.6,17.1,0,22.7
11.05.1981,25.4,13.8,19.6,3.1,21.6
12.05.1981,23.2,7.5,15.35,4,21.2
13.05.1981,22.4,10.4,16.4,5.9,22.5
14.05.1981,18.7,12.4,15.55,0.9,23.1
15.05.1981,18.1,11.8,14.95,0.2,24.8
16.05.1981,22.2,8.8,15.5,7.7,21.8
17.05.1981,16.2,10,13.1,2.1,24.8
18.05.1981,20.4,4.5,12.45,0,23.5
19.05.1981,24.8,5.4,15.1,0,21.3
20.05.1981,27.4,8.5,17.95,0,19.9
21.05.1981,27.5,12.4,19.95,0.1,18.8
22.05.1981,19.7,13.8,16.75,2.1,18.5
23.05.1981,20.4,7.1,13.75,1.8,18
24.05.1981,16.7,9.6,13.15,4.1,18.5
25.05.1981,15.6,6.2,10.9,0.9,18.5
26.05.1981,15,8.3,11.65,10.5,18.2
27.05.1981,12.5,8.8,10.65,23.5,28.1
28.05.1981,14.5,5,9.75,2.9,49.2
29.05.1981,16.5,9,12.75,5.4,40.1
30.05.1981,19,10.8,14.9,0,32.8
31.05.1981,26.7,11.4,19.05,2.3,32.7
01.06.1981,26.5,17.5,22,3.3,26.9
02.06.1981,30,12.4,21.2,9.3,24.9
03.06.1981,20.7,14.9,17.8,54.7,31
04.06.1981,15.2,11.4,13.3,4.4,172
05.06.1981,19.6,11,15.3,0.2,200
06.06.1981,22.1,13.9,18,0.7,257
07.06.1981,22.8,11.9,17.35,1.6,159
08.06.1981,25.3,14.1,19.7,0.7,73.4
09.06.1981,22,17.5,19.75,2.1,58.3
10.06.1981,20.2,11.7,15.95,0.2,50.3
11.06.1981,22.8,8.1,15.45,2.3,43.4
12.06.1981,20.7,10.2,15.45,0.4,38.9
13.06.1981,20,3.6,11.8,0,35.1
14.06.1981,23.7,8.8,16.25,0,31.2
15.06.1981,27,17.8,22.4,0.7,28.4
16.06.1981,20.5,12.6,16.55,0.3,26.8
17.06.1981,13.6,8.7,11.15,10.2,25.7
18.06.1981,11,9,10,2.3,28.3
19.06.1981,12.2,8,10.1,0.2,27.8
20.06.1981,14.3,5.3,9.8,4.8,25.3
21.06.1981,14.2,8.9,11.55,6.2,24
22.06.1981,17.5,10.1,13.8,0.3,25.9
23.06.1981,20.1,6.6,13.35,0.5,25.2
24.06.1981,20.6,9.4,15,0,23.3
25.06.1981,22.8,10.4,16.6,0.4,21.9
26.06.1981,20,8.9,14.45,7.8,20.8
27.06.1981,22.7,11.5,17.1,0.4,22.2
28.06.1981,25.5,13.9,19.7,17.2,21.7
29.06.1981,20.2,9.6,14.9,14.7,29.7
30.06.1981,14.7,9,11.85,0.6,58.3
01.07.1981,20.2,11.2,15.7,0,46.6
02.07.1981,21.5,12.1,16.8,2.5,31.8
03.07.1981,20.8,13.1,16.95,5,27.5
04.07.1981,20.8,9.9,15.35,0,27.1
05.07.1981,22.4,9.6,16,0,25.7
06.07.1981,24.5,12.7,18.6,0,23
07.07.1981,25.6,12.8,19.2,0,21.7
08.07.1981,27.4,12.1,19.75,0,20.4
09.07.1981,28,14.2,21.1,0,19
10.07.1981,29.6,14.4,22,0.3,18
11.07.1981,24.5,16.3,20.4,3.4,19.2
12.07.1981,22.3,16.8,19.55,0.5,19.6
13.07.1981,22.2,14.9,18.55,0.2,19.7
14.07.1981,20.8,12.6,16.7,0.1,19.1
15.07.1981,18,12.8,15.4,0.2,17.4
16.07.1981,21.4,12.7,17.05,1.4,16.5
17.07.1981,20.7,12.8,16.75,2.4,16.5
18.07.1981,14.7,10.4,12.55,9.8,19.6
19.07.1981,13.9,7.4,10.65,1.2,21
20.07.1981,16.7,6,11.35,2.7,17.9
21.07.1981,17.6,12.6,15.1,12.5,18
22.07.1981,21.7,13.5,17.6,12.6,22.7
23.07.1981,17.5,11.7,14.6,5.8,29
24.07.1981,19.3,11.9,15.6,1.6,38.4
25.07.1981,14.2,11.3,12.75,7.9,29.3
26.07.1981,16.8,11.7,14.25,8.4,26.5
27.07.1981,17.9,13,15.45,0.3,33
28.07.1981,19,12.1,15.55,0.3,37.6
29.07.1981,23.5,13.4,18.45,0,28.4
30.07.1981,19.9,11.9,15.9,0,24.2
31.07.1981,22.4,6.4,14.4,0.7,22
01.08.1981,23.9,13.8,18.85,0.2,20.8
02.08.1981,23,15.2,19.1,3.7,20.1
03.08.1981,26.5,15.1,20.8,0.1,19.5
04.08.1981,28.2,14.5,21.35,0,19.3
05.08.1981,29.5,14.6,22.05,0,18.3
06.08.1981,29.5,13.6,21.55,0,19.2
07.08.1981,29.3,14.7,22,11.7,18.1
08.08.1981,22.2,15.9,19.05,0.1,17.4
09.08.1981,22.9,15.9,19.4,19.2,24
10.08.1981,18.8,15.3,17.05,56.6,33.2
11.08.1981,15.8,14.8,15.3,2.2,116
12.08.1981,21.6,11.6,16.6,0,170
13.08.1981,25.1,11.2,18.15,0,221
14.08.1981,26.4,12.1,19.25,0,99.8
15.08.1981,27.3,13.7,20.5,0,54.6
16.08.1981,21.9,11.7,16.8,0.5,44.5
17.08.1981,16.7,7.5,12.1,0,38.4
18.08.1981,21,6.3,13.65,0,34
19.08.1981,17,8.4,12.7,9.2,30.8
20.08.1981,15.4,12.2,13.8,8.2,34.8
21.08.1981,18,11.6,14.8,0.7,38.6
22.08.1981,14.9,8.9,11.9,1.8,36.5
23.08.1981,15.5,10.8,13.15,2.3,30.7
24.08.1981,19.5,11.6,15.55,0,27.9
25.08.1981,18.1,7.7,12.9,0.5,26.4
26.08.1981,18.9,10.4,14.65,2.9,24
27.08.1981,16.7,12.8,14.75,3,22.9
28.08.1981,18.7,11.1,14.9,0,22.7
29.08.1981,16.7,8.9,12.8,0.1,21.6
30.08.1981,19.6,9.6,14.6,0,21.1
31.08.1981,20.7,5,12.85,0,20.3
01.09.1981,19.8,8.7,14.25,0,19.6
02.09.1981,19.2,8.7,13.95,0,19
03.09.1981,19.8,5.5,12.65,0,18.8
04.09.1981,20.4,4.7,12.55,0,18.3
05.09.1981,21.6,4.6,13.1,0,18
06.09.1981,23.2,4.5,13.85,0,17.8
07.09.1981,23.8,5.3,14.55,0,17.4
08.09.1981,21.4,9.8,15.6,1.3,17.7
09.09.1981,21.5,13.4,17.45,0,17.9
10.09.1981,22.1,10.2,16.15,0,17.1
11.09.1981,23.8,10.9,17.35,0.1,16.3
12.09.1981,19.9,13.6,16.75,1.6,15.4
13.09.1981,18.9,9,13.95,0.1,17
14.09.1981,15.9,5.8,10.85,0.6,15.9
15.09.1981,18.7,5.7,12.2,3.7,14.9
16.09.1981,19.5,13.3,16.4,1.6,15.4
17.09.1981,18.8,12,15.4,0.2,15.9
18.09.1981,21.7,8.6,15.15,3.1,15.6
19.09.1981,17.7,10.9,14.3,3.7,15.5
20.09.1981,21.2,10.5,15.85,0.5,15.8
21.09.1981,22.1,14.8,18.45,4.6,15.6
22.09.1981,24.2,14.3,19.25,18.5,17.1
23.09.1981,17.7,9.4,13.55,1.5,27.6
24.09.1981,18.4,5.3,11.85,0.1,24.4
25.09.1981,18.5,5.4,11.95,0.5,18.3
26.09.1981,19.8,7.4,13.6,0,17.1
27.09.1981,14.8,8.4,11.6,0.9,16.6
28.09.1981,12.9,6.4,9.65,9.9,16.2
29.09.1981,16.3,8.6,12.45,0.9,18.3
30.09.1981,18.3,4.6,11.45,0,19.5
01.10.1981,18.7,5.7,12.2,0.1,17.9
02.10.1981,15.9,7.8,11.85,2.1,16.5
03.10.1981,13.2,9.6,11.4,7.6,16.4
04.10.1981,14.3,7.3,10.8,0.8,17.7
05.10.1981,13.4,10.4,11.9,0.7,19.4
06.10.1981,21.4,10.3,15.85,0.5,17.2
07.10.1981,17.7,11.5,14.6,1,17
08.10.1981,15.4,8.9,12.15,0,16.3
09.10.1981,19.2,5.2,12.2,9.7,16.1
10.10.1981,13.8,7,10.4,12.2,16.5
11.10.1981,11.2,6.3,8.75,6.7,25.9
12.10.1981,7.9,4,5.95,6.9,50.6
13.10.1981,8.3,4.6,6.45,2.2,43.6
14.10.1981,8.2,2.2,5.2,1.9,38.4
15.10.1981,7.7,4.6,6.15,12.9,33.7
16.10.1981,10.7,1,5.85,0.2,46
17.10.1981,8.4,0,4.2,4.2,58.8
18.10.1981,13.7,7.4,10.55,8.2,44
19.10.1981,11.9,7.7,9.8,1.5,48.2
20.10.1981,11.8,8.5,10.15,5.4,47.2
21.10.1981,9.8,3.7,6.75,1.4,47.3
22.10.1981,6.8,1.1,3.95,0,53
23.10.1981,5.8,0.3,3.05,0.1,42
24.10.1981,4.8,-0.2,2.3,0.1,35.6
25.10.1981,5.9,-0.8,2.55,1.2,31.5
26.10.1981,10.2,3.7,6.95,0,28.6
27.10.1981,7,3.2,5.1,0.5,27.4
28.10.1981,10,3.9,6.95,3,25.9
29.10.1981,11.6,6.5,9.05,4.4,24.6
30.10.1981,10,3.9,6.95,4.2,27.5
31.10.1981,15.7,4,9.85,1.1,35.1
01.11.1981,13.9,4.2,9.05,1.7,37.4
02.11.1981,13.8,10.6,12.2,3.1,32.3
03.11.1981,13.6,7.2,10.4,0.1,30.4
04.11.1981,12.4,5.9,9.15,0.1,30.1
05.11.1981,10.2,4.4,7.3,1.7,27.2
06.11.1981,9.4,5.3,7.35,0.9,25.5
07.11.1981,6.4,-1.9,2.25,0.5,24.3
08.11.1981,3.2,-1.9,0.65,0.8,23.2
09.11.1981,2.2,-1.7,0.25,0.7,21.9
10.11.1981,5.2,-2.5,1.35,0.4,21.3
11.11.1981,1.4,-1.7,-0.15,4.6,20.9
12.11.1981,3.8,0.9,2.35,1.8,21.4
13.11.1981,7,1.9,4.45,5.3,23.4
14.11.1981,6.9,2.4,4.65,1.7,29.7
15.11.1981,4.5,-1.7,1.4,0,30.7
16.11.1981,4.2,-5.4,-0.6,0,26.6
17.11.1981,6.2,-4.5,0.85,0.7,24.4
18.11.1981,10.6,1.9,6.25,3.5,23.1
19.11.1981,11.6,3.7,7.65,3.5,23.3
20.11.1981,14.6,2.1,8.35,1.4,30.6
21.11.1981,14.4,6.4,10.4,4.8,34.7
22.11.1981,14.4,10.7,12.55,0.1,34.7
23.11.1981,12.4,9.3,10.85,2.4,34.9
24.11.1981,11.4,2.2,6.8,2.1,32.4
25.11.1981,3.7,0.3,2,5.8,33.2
26.11.1981,4.2,0.6,2.4,7.7,32.9
27.11.1981,6.4,3.8,5.1,9.9,49.3
28.11.1981,6.2,0,3.1,1,75.1
29.11.1981,5,0,2.5,4.5,96
30.11.1981,5,0.3,2.65,16.5,75.2
01.12.1981,1.4,0.3,0.85,2.8,71.9
02.12.1981,1.7,-1.3,0.2,0.8,75.6
03.12.1981,1.2,-4.5,-1.65,16.6,60.9
04.12.1981,4.4,0.6,2.5,7.5,80.2
05.12.1981,2.8,0.3,1.55,2.2,131
06.12.1981,2.5,0.6,1.55,6.1,135
07.12.1981,3,1.1,2.05,6.5,101
08.12.1981,4.8,0.2,2.5,16.3,99.4
09.12.1981,3,-0.1,1.45,4.6,129
